drug_id	drug_label	y_true	prediction	iteration
44487665	SA-85377	0	0.010443829	1
1241	SKF-77434	0	0.0039842944	1
77991	rivastigmine	0	0.022903442	1
3386	fluoxetine	0	0.03404639	1
197895	LSM-6025	0	0.08794734	1
3272524	NBQX	0	0.0031548368	1
37393	halofantrine	0	0.013462409	1
6710736	troxerutin	0	0.010889152	1
73707542	BG-1024	0	0.06409369	1
4923	proguanil	0	0.47495556	1
65373	secoisolariciresinol	0	0.104532525	1
673465	evoxine	0	0.13629574	1
3476	glimepiride	0	0.03848983	1
107950	CL-218872	0	0.022657951	1
53245449	TUL_XIX002	0	0.001659255	1
3135	SU-4312	0	0.15115374	1
3736	iopromide	0	0.010345826	1
2415	BML-190	0	0.004541522	1
4756	phenazopyridine	0	0.112804204	1
13711	torcitabine	0	0.8391667	1
5323	sulfadimethoxine	0	0.055832945	1
2108	perindopril	1	0.9740108	1
178	acetamide	0	0.40820834	1
60953	Capecitabine	0	0.62518424	1
2445	simvastatin	1	0.8776279	1
399698	n-bromoacetyltryptamine	0	0.031621657	1
9904	nandrolone	0	0.77492815	1
5478883	pepstatin	0	0.24785592	1
10666	ricinine	0	0.018185044	1
135440466	BMS-536924	0	0.02128223	1
786	daunorubicin	1	0.879018	1
44507283	SA-247592	0	0.01292823	1
5281222	butein	0	0.09199473	1
4369359	sitagliptin	0	0.03603094	1
17748	quinoclamine	0	0.01425557	1
24965990	suvorexant	0	0.092456	1
446157	rosuvastatin	0	0.92465705	1
1622530	coumaric-acid	0	0.15957132	1
1745	thiamazole	1	0.5329213	1
3682	ICI-118551	0	0.010801255	1
667601	tyrphostin-47	0	0.043275446	1
5311452	SR-59230A	0	0.013301233	1
44502578	SA-244358	0	0.0061387466	1
73214	eperezolid	0	0.027138114	1
2373	ribavirin	1	0.03144264	1
700	clomifene	1	0.40032786	1
2662	celecoxib	0	0.015629021	1
10437018	BMS-599626	0	0.049658164	1
45259133	VU-0415113-1	0	0.03334494	1
10160238	tasisulam	0	0.004629542	1
72344	nobiletin	0	0.0030297472	1
2141	amifostine	0	0.1213168	1
5078	rizatriptan	0	0.11314546	1
65626	dimesna	0	0.47042683	1
183782	RS-67333	0	0.031864326	1
54666567	SA-1922261	0	0.035449326	1
10668061	SCH-442416	0	0.08997238	1
15443	azaperone	0	0.008436647	1
24113957	H-9	0	0.005398194	1
5284616	sirolimus	0	0.14218138	1
3651	hydroxyamphetamine	0	0.20911036	1
2576	carisoprodol	0	0.2079731	1
6736	skatole	0	0.020689772	1
73707429	oligomycin-a	0	0.13495839	1
2732	chlortalidone	0	0.0067005455	1
54615019	SA-424827	0	0.001168512	1
5284570	hydromorphone	0	0.0198378	1
4165	meticrane	0	0.030909752	1
5491955	cefozopran	0	0.106929585	1
9918	norcyclobenzaprine	0	0.20832743	1
2990	dephostatin	0	0.114343	1
6160690	GR-46611	0	0.01615182	1
2448	bromperidol	0	0.012789911	1
6710772	lysylphenylalanyl-tyrosine	0	0.050819453	1
6708518	ambelline	0	0.0072124954	1
5918561	ST-024029	0	0.025838705	1
4417	naftidrofuryl	0	0.07320117	1
443278	pifithrin	0	0.013942652	1
24821094	ibrutinib	0	0.023683494	1
9874913	CP-724714	0	0.0370978	1
25073775	VS-4718	0	0.026504388	1
4207396	ST-014147	0	0.015125919	1
3545	C-1	0	0.0044983584	1
54657693	SA-1973509	0	0.0057897028	1
3655	velnacrine	0	0.007257413	1
46911863	JNJ-38877605	0	0.12167559	1
45375809	PSI-7976	0	0.2313227	1
25295	chloropyramine	0	0.0053456184	1
46700756	LY-2606368	0	0.0026100979	1
3025961	MPEP	0	0.051721513	1
3616	hexamethylenebisacetamide	0	0.21841493	1
60943	relcovaptan	0	0.34563884	1
122335	efaproxiral	0	0.08605737	1
20864	ST-91	0	0.33590496	1
54657953	SA-1456195	0	0.01302098	1
132846	L-733060	0	0.0044180765	1
45934210	solifenacin	0	0.12788859	1
4018512	2-phenylmelatonin	0	0.03038501	1
1054	pyridoxine	0	0.0661345	1
753	glycerol	0	0.31742692	1
9834591	LY-2140023	0	0.26674923	1
4817	pifithrin-alpha	0	0.013124803	1
3748	iproniazid	0	0.04481456	1
42623900	QS-11	0	0.05486968	1
10748	herniarin	0	0.024272325	1
45489447	VU-0415555-1	0	0.070419066	1
5328807	tyrphostin-51	0	0.031411376	1
176157	NBI-27914	0	0.011320013	1
57267	eticlopride	0	0.001518665	1
57345410	EPZ-5676	0	0.12435066	1
2771	citalopram	0	0.011173899	1
9795278	PNU-282987	0	0.009363242	1
5362119	lisinopril	0	0.9032709	1
156314	dipropyl-5ct	0	0.005668072	1
19675	piperacetazine	0	0.027689977	1
5503	tolazamide	0	0.014794384	1
2946732	STK-111867	0	0.032952633	1
44506448	BG-1004	0	0.36319205	1
176870	erlotinib	0	0.013506114	1
44589607	7b-cis	0	0.2236302	1
70882	moxaverine	0	0.02989438	1
1005	enalapril	1	0.94311965	1
961	doxycycline	1	0.6903669	1
44607587	KU-C104141	0	0.0046633915	1
40634	trolox	0	0.13090993	1
133076	RS-67506	0	0.012859982	1
5391	temazepam	0	0.91349983	1
12387471	KUC111774N	0	0.01797667	1
58423153	AZD-1208	0	0.035437793	1
3333	felodipine	0	0.038406923	1
6173479	MW-STK33-4A	0	0.04567354	1
50904129	ARG-CSC2-40	0	0.14546531	1
216239	sorafenib	0	0.006116412	1
5908088	oxindole-I	0	0.08758388	1
941361	flunarizine	0	0.092340335	1
54668959	SA-1919710	0	0.020713255	1
9913	xanthinol	0	0.020762742	1
10020353	SKF-83822	0	0.00480348	1
448799	epothilone-a	0	0.132817	1
2724385	digoxin	0	0.14983012	1
122272	BMS-182874	0	0.006959451	1
3634881	CCT036477	0	0.017791111	1
3759	isocarboxazid	0	0.001734265	1
51049968	BMS-927711	0	0.19626224	1
3828	khellin	0	0.032283157	1
2327	benserazide	0	0.0048531163	1
9803963	GW-501516	0	0.013100448	1
52912189	I-BET-151	0	0.054104306	1
3005573	toremifene	0	0.8424381	1
2153	theophylline	0	0.05407384	1
1827	moexipril	1	0.40432343	1
9927531	BIBR-1532	0	0.05598019	1
10296883	sotrastaurin	0	0.06180969	1
3550807	EMF-sumo1-7	0	0.007172259	1
6253	cytarabine	0	0.9088375	1
257	atorvastatin	1	0.10465347	1
42617	clavulanic-acid	0	0.06792949	1
46926575	MW-A1-14	0	0.017766047	1
10341154	VX-702	0	0.0065126717	1
5324	sulfaguanidine	0	0.014661222	1
57340671	JWE-035	0	0.010037688	1
3316	exalamide	0	0.009385135	1
4687	paraxanthine	0	0.013247326	1
65863	sertaconazole	0	0.007213096	1
11822705	BCL2-inhibitor	0	0.04595683	1
5310966	varenicline	0	0.014040372	1
133017	rupatadine	0	0.16919352	1
3563638	L-732138	0	0.02316061	1
129010088	bilobalide	0	0.010677058	1
5065494	K784-3391	0	0.026453651	1
4105	met-leu-phe	0	0.33536825	1
3344	fenspiride	0	0.050825667	1
4363	N-formylmethionylalanine	0	0.107931145	1
24747194	PSH-028	0	0.043315295	1
445319	S-isopropylisothiourea	0	0.29295662	1
9889200	balaglitazone	0	0.010999125	1
123600	levalbuterol	0	0.061831437	1
3896	lavendustin-c	0	0.022252375	1
310557	EXO-1	0	0.04318806	1
1261822	ML-193	0	0.0067494055	1
69550	acefylline	0	0.010402736	1
5312137	SU-6656	0	0.08029547	1
73707446	tigecycline	0	0.04209445	1
6708716	catechin	0	0.0014294983	1
46926574	MW-A1-18	0	0.0063742045	1
6918509	BIBN-4096	0	0.012411798	1
657309	ipratropium	0	0.0316548	1
5517	tosufloxacin	0	0.031045804	1
6915744	roxithromycin	0	0.040985886	1
59768	esmolol	0	0.02662082	1
6194	uracil-mustard	0	0.34349307	1
1112	etoposide	1	0.05075139	1
24771824	PF-04457845	0	0.018554904	1
4445621	rhodomyrtoxin	0	0.01570264	1
2949965	importazole	0	0.0008645089	1
448014	AR-A014418	0	0.17971855	1
1667	megestrol acetate	1	0.9155402	1
2993	dequalinium	0	0.031691324	1
1780	eicosatetraynoic-acid	0	0.49288565	1
444025	loteprednol	0	0.15576269	1
4289	Ro-16-6941	0	0.012107279	1
5702003	mitomycin-c	0	0.37166372	1
38853	methyldopa	0	0.11600368	1
2040	afloqualone	0	0.037523326	1
23986045	karakoline	0	0.056924578	1
44484569	SA-423167	0	0.0015577874	1
44484010	SA-85764	0	0.0058822148	1
2200	antazoline	0	0.011902162	1
3080554	homoquinolinic-acid	0	0.0370321	1
5281884	valspodar	0	0.26001704	1
51001932	taselisib	0	0.017759152	1
25150857	BIX-01294	0	0.001963226	1
5323714	furazolidone	0	0.066256866	1
9911830	tivozanib	0	0.03123658	1
11683005	darinaparsin	0	0.13505958	1
219104	PX-12	0	0.32602587	1
24747180	JAS07-010	0	0.020524113	1
11609586	serdemetan	0	0.0905467	1
3516	guaifenesin	0	0.058085818	1
53235510	NVP-BGJ398	0	0.0025537468	1
71077	D-serine	0	0.3910626	1
14987	lysergol	0	0.009869883	1
6708532	methyl-angolensate	0	0.19182827	1
9956146	JDTic	0	0.016917324	1
43231	clorsulon	0	0.019895807	1
4939	propidium	0	0.009115704	1
398148	NU-6027	0	0.024251036	1
9853053	lomitapide	0	0.025818197	1
3230028	KU-C104139	0	0.0007323414	1
4989	pyrantel	0	0.019853745	1
1348	MY-5445	0	0.008812392	1
167683	leucodin	0	0.313923	1
10385095	MST-312	0	0.008371091	1
3335	fenbufen	0	0.10695729	1
51081	pefloxacin	0	0.013994122	1
3579902	KU-C103874	0	0.0052948534	1
54657716	SA-1457472	0	0.007004916	1
5281727	pterostilbene	0	0.23324983	1
5315	succinylsulfathiazole	0	0.047116566	1
11207937	TMPH	0	0.12127817	1
44630538	KU-C104254	0	0.019908573	1
9549305	PQ-401	0	0.0152395815	1
5392	temefos	0	0.052243236	1
4037	meclofenamic-acid	0	0.023756893	1
6610313	ryanodine	0	0.013838064	1
4539	norfloxacin	0	0.021225192	1
2951172	EMF-sumo1-6	0	0.0049978103	1
60186845	SA-1938757	0	0.044470634	1
73707438	YL-54	0	0.08172863	1
5013	N-methylquipazine	0	0.0053381696	1
91654625	BAZ2-ICR	0	0.0064986455	1
2130404	AGK-2	0	0.011892268	1
24180719	PLX-4720	0	0.026369326	1
54654433	SA-1463839	0	0.01492359	1
24856238	FU-JMBII227B	0	0.052896425	1
10474339	BMS-191011	0	0.09982585	1
51695577	melengestrol	0	0.6060805	1
5707	xylazine	0	0.5595328	1
44484295	SA-90544	0	0.0031427955	1
46897843	VU-0420364-1	0	0.047680978	1
60189692	SA-1938740	0	0.025803238	1
135409468	desmethylclozapine	0	0.006016235	1
5602	IN1048	0	0.035820264	1
448912	aloisine	0	0.043679714	1
2941	D-609	0	0.111717135	1
27200	thiamphenicol	0	0.065606266	1
1548953	clomifene	0	0.90906274	1
24831714	sotagliflozin	0	0.1796469	1
9952773	TAK-715	0	0.075982444	1
166558	avasimibe	0	0.08176897	1
442009	carnosol	0	0.031619653	1
82755	hydroxytyrosol	0	0.06058505	1
1122	exemestane	1	0.27707884	1
1794	hexamethyleneamiloride	0	0.041559782	1
11570626	MK-0893	0	0.031275593	1
62959	trovafloxacin	0	0.006031198	1
439620	oxalomalic-acid	0	0.14907786	1
5035	raloxifene	0	0.9446199	1
5742832	aztreonam	0	0.02939163	1
6337614	palonosetron	0	0.007088403	1
3926	lidoflazine	0	0.057449948	1
5340	sulfathiazole	0	0.013217578	1
78	acitretin	1	0.029324804	1
6334600	hyoscyamine	0	0.010007702	1
39042	bezafibrate	0	0.018347051	1
3715	indometacin	0	0.030024782	1
46173038	K-02288	0	0.051544968	1
3052776	rasagiline	0	0.18007866	1
42890	idarubicin	0	0.95216393	1
2378	bifonazole	0	0.51531285	1
10168	rhein	0	0.04592592	1
3838	KN-62	0	0.0049659805	1
3033818	dolasetron	0	0.008442298	1
15951529	enzalutamide	0	0.014985722	1
13292831	prostaglandin	0	0.5851124	1
2802894	LY-288513	0	0.010984679	1
5337366	SA-25547	0	0.012277623	1
11612883	PF-573228	0	0.009641881	1
73707447	lanatoside-c	0	0.033257402	1
4369270	digitoxigenin	0	0.041996796	1
22416236	KU-C103655	0	0.015815593	1
3913	tetramisole	0	0.025579212	1
122173063	GSK-J2	0	0.010745868	1
229021	methandriol	0	0.24243699	1
67361	thiomersal	0	0.029093081	1
4806	phthalylsulfathiazole	0	0.00489718	1
16490	flumetasone	0	0.2870559	1
1549120	epalrestat	0	0.02857407	1
5169	SB-202190	0	0.04387736	1
11296583	pirarubicin	0	0.9300135	1
2161	amlexanox	0	0.013539178	1
13520	lithium citrate	0	0.3548112	1
2119	alprenolol	0	0.13913046	1
5712	YC-1	0	0.039854683	1
5029	rabeprazole	0	0.0073354687	1
12124	metacetamol	0	0.12362857	1
2806	valsartan	1	0.4350898	1
70680398	MW-SHH-97	0	0.04319361	1
6914273	dantrolene	0	0.93634814	1
57030	brequinar	0	0.020294184	1
71490	fenpiverinium	0	0.034445886	1
44503122	SA-101776	0	0.0046695685	1
72199293	EI1	0	0.0072328625	1
46216796	pacritinib	0	0.0065104295	1
3386873	AH-11110	0	0.03446553	1
5353593	DMBI	0	0.13048913	1
7020214	Val-Val-Val	0	0.33680084	1
11984561	TH-302	0	0.18693547	1
73707560	DASB	0	0.007213919	1
11691726	balapiravir	0	0.029990299	1
9813758	BMS-345541	0	0.0570252	1
441594	hippeastrine	0	0.04704153	1
4423427	ST-019366	0	0.12293375	1
107896	gabazine	0	0.015303761	1
11210478	WP-1066	0	0.19051579	1
447043	Azithromycin	0	0.041241564	1
9829526	siramesine	0	0.04062198	1
5218788	SIB-1757	0	0.0134211695	1
3932	linopirdine	0	0.017259609	1
73707364	I-212148	0	0.011103557	1
11450633	alogliptin	0	0.05370349	1
4911	probenecid	0	0.0023657673	1
7972413	KB188-III-56	0	0.05072946	1
6918236	perzinfotel	0	0.014046717	1
60951	AC1L1U7X	0	0.01601594	1
4595	ondansetron	0	0.008693253	1
720272	ST-012015	0	0.131808	1
379077	NSC-663284	0	0.022573872	1
3033637	nizatidine	0	0.13377513	1
2159	amisulpride	0	0.0020879493	1
149096	levofloxacin	0	0.012437769	1
10461508	volasertib	0	0.02068036	1
44616686	SA-441487	0	0.009673765	1
5311128	goserelin-acetate	0	0.61049205	1
91668	nomegestrol-acetate	0	0.89732206	1
443155	cinchonidine	0	0.036217585	1
14900	1-monopalmitin	0	0.1291477	1
864	thioctic-acid	0	0.14871278	1
3760	isoconazole	0	0.059756026	1
9884817	GR-79236	0	0.16357245	1
53315882	UNC-0646	0	0.0038520596	1
135398510	dovitinib	0	0.016585546	1
44488817	SA-84512	0	0.009703609	1
2762	cinoxacin	0	0.17327204	1
5743	dexamethasone	0	0.068141356	1
15301607	VU-0415012	0	0.022513496	1
3326	famprofazone	0	0.014176771	1
5095	ropinirole	0	0.17093427	1
44721090	methoxypyruvic-acid	0	0.020916479	1
3307	etizolam	0	0.121538155	1
447966	LY-364947	0	0.0054044724	1
114924	tetradecylthioacetic-acid	0	0.19411403	1
10398360	3-matida	0	0.01821147	1
101989	androstenol	0	0.27896926	1
46742339	VU-0418933-1	0	0.017501324	1
36273	mecillinam	0	0.020592835	1
6437068	enevalproate	0	0.18744996	1
16038120	NVP-TAE684	0	0.015334596	1
3689	ifenprodil	0	0.12471884	1
9543540	BML-210	0	0.19862413	1
16736529	BIIB-021	0	0.02279728	1
5865	prednisone	0	0.23650153	1
5319	sulfabenzamide	0	0.0054814187	1
1103147	YM-90709	0	0.049346972	1
42601363	MW-STK33-22	0	0.0055822697	1
44491516	SA-432137	0	0.0034771992	1
4462449	CAY-10578	0	0.036746267	1
414684	ephedrine	0	0.07948574	1
4946	propranolol	0	0.3571525	1
5702265	colforsin	0	0.037884865	1
73707470	ZINC95486475	0	0.0343382	1
4832	pipenzolate	0	0.009692504	1
5282440	ozagrel	0	0.615057	1
20507134	isoxicam	0	0.022406198	1
2685	CGP-20712	0	0.03478928	1
6481236	PSI-6130	0	0.42313257	1
133106	SIB-1508Y	0	0.7304307	1
4917	prochlorperazine	0	0.0126686655	1
1329	DPCPX	0	0.026666556	1
6433118	lirimilast	0	0.102799654	1
6215	fluocinolone	0	0.022715414	1
216327	senicapoc	0	0.226172	1
4396344	5'-guanidinonaltrindole	0	0.036426783	1
448013	epothilone	0	0.12916236	1
44488016	SA-94315	0	0.0031660935	1
65664	artesunate	0	0.04873807	1
2340	quinapril	1	0.79097515	1
5163	SB-206553	0	0.09573785	1
44219749	WYE-354	0	0.032033507	1
3226	enflurane	0	0.1304136	1
44495084	SA-440772	0	0.005833121	1
67946	fluoropyruvate	0	0.20445299	1
46209133	omarigliptin	0	0.05245832	1
322968	PRIMA1	0	0.022781681	1
9951687	methyl-fasudil	0	0.0029099556	1
67475270	LY-3000328	0	0.011534232	1
4887	pranlukast	0	0.10553072	1
54654463	SA-1472542	0	0.0009971643	1
4302960	GR-103691	0	0.007734949	1
25134326	ASP-3026	0	0.003760162	1
17134	sulfadoxine	0	0.0046818135	1
44488751	SA-422830	0	0.0013331566	1
691928	ST-4029655	0	0.014213123	1
92144482	semagacestat	0	0.07111806	1
439285	choline-alfoscerate	0	0.22343794	1
24747172	PSH-022	0	0.06635369	1
2354	diminazene-aceturate	0	0.12042589	1
3902	letrozole	0	0.9416465	1
171548	biotin	0	0.047936	1
675434	IU1	0	0.0072653047	1
62872	aminobenztropine	0	0.018969111	1
5312122	KN-93	0	0.045522843	1
6913176	NXY-059	0	0.037215825	1
54658965	SA-1456352	0	0.006890385	1
2818982	KM-00519SC	0	0.011997885	1
4361	chenodiol	1	0.20683376	1
49849932	DM-163	0	0.004421297	1
6604794	RS-16566	0	0.0412565	1
3672	ibuprofen	0	0.26750144	1
2690	CGS-15943	0	0.05681882	1
16007391	barasertib-HQPA	0	0.021333098	1
5329	sulfamethoxazole	0	0.007526625	1
4299	W-13	0	0.0074765743	1
54385	levocabastine	0	0.2208446	1
18087	clopidol	0	0.06426533	1
45259136	VU-0415010	0	0.004683198	1
42433517	baicalin	0	0.013640845	1
160020	tetrindole	0	0.007428376	1
44593869	KU-C103884	0	0.014045602	1
5032	racephedrine	0	0.52326626	1
5382	TCPOBOP	0	0.09456476	1
52914932	SAR-245408	0	0.014131054	1
5320	sulfacetamide	0	0.008924846	1
5694	pirinixic-acid	0	0.06439492	1
73707414	nelfinavir	0	0.029236171	1
35375	etofenamate	0	0.053813066	1
2858523	CHEMBL-374350	0	0.030607704	1
11868768	androsterone	0	0.19133414	1
9416	testosterone-enanthate	0	0.9417277	1
2083	salbutamol	0	0.09995638	1
4133	methyl-salicylate	0	0.053945128	1
9458	triflusal	0	0.0068068644	1
119828	parecoxib	0	0.026523685	1
54666592	SA-1920683	0	0.008898174	1
5472495	exisulind	0	0.24457964	1
5481350	tenofovir disoproxil	0	0.011259659	1
54596143	TUL-XX023	0	0.0033446245	1
20854195	KUC104235N	0	0.0018102024	1
9933475	cediranib	0	0.00955883	1
58258	rufloxacin	0	0.024123052	1
5283731	calcifediol	0	0.08041723	1
23351218	radicicol	0	0.03562097	1
6710752	iriflophenone	0	0.09708423	1
5282459	cinepazide	0	0.11266222	1
4038180	A-61603	0	0.007927855	1
129348	PCO-400	0	0.0746069	1
12560	erythromycin	0	0.023002205	1
3329	faropenem	0	0.026297703	1
22416251	KU-C103882	0	0.020236615	1
9909648	PNU-96415E	0	0.0068355436	1
51348735	hyperforin	0	0.16527462	1
105008	paxilline	0	0.018477203	1
4641	oxyphenbutazone	0	0.008328112	1
5720188	BH3I-1	0	0.013248243	1
405012	indoximod	0	0.045869466	1
4306515	SC-560	0	0.011450895	1
70680405	MW-SHH-151	0	0.06811841	1
839770	RAN-14B	0	0.0025350559	1
5453	thiotepa	0	0.39073572	1
5284566	granisetron	0	0.0101968525	1
68844	brinzolamide	0	0.032705165	1
54657713	SA-1459963	0	0.0014413813	1
3894573	RS-17053	0	0.09183923	1
2819320	KM-01366	0	0.1291053	1
5329102	sunitinib	0	0.050624326	1
3111211	ML-213	0	0.2582607	1
5584	trimipramine	0	0.080461025	1
46244454	AZ-20	0	0.020651177	1
11210285	BML-284	0	0.0045054792	1
9982218	NTNCB	0	0.027945293	1
3946	lobenzarit	0	0.012081966	1
4099	metharbital	0	0.7418458	1
54657706	SA-1459261	0	0.019517962	1
92095	PYM-50028	0	0.06611272	1
53465279	lesinurad	0	0.03388741	1
2757788	4-chlorophenylguanidine	0	0.10426665	1
5280360	dinoprostone	0	0.7201857	1
53276	flupirtine	0	0.0151255205	1
17534	6-aminochrysene	0	0.035865325	1
656665	tropisetron	0	0.0032846513	1
6726	cyclizine	0	0.05930201	1
5191289	Ro-60-0175	0	0.038588513	1
10126189	YM-155	0	0.11691275	1
3248571	SB-258585	0	0.0025082224	1
44483977	DM-55-3	0	0.0013331566	1
2536	camostat-mesilate	0	0.025159502	1
135886612	DAC-003	0	0.026240382	1
7184	butylparaben	0	0.019239876	1
4062	mepivacaine	0	0.11992048	1
938	niacin	0	0.14634629	1
4449	nefazodone	0	0.013392213	1
123606	almotriptan	0	0.011289495	1
11485656	linifanib	0	0.020895533	1
25019940	MK-3207	0	0.02377381	1
149784	EHNA	0	0.032583755	1
4100	methazolamide	0	0.026937364	1
124334	PIT	0	0.011558051	1
11595431	GW-9508	0	0.032744735	1
16126898	VTP-27999	0	0.08298702	1
72326	NSC-4644	0	0.23228468	1
51039095	AZD-4547	0	0.004395282	1
54657607	SA-1459234	0	0.053728625	1
49843054	SD-6-035-A3	0	0.008451255	1
3763775	MW-MITF22	0	0.013585357	1
4011	maprotiline	0	0.054903917	1
5312145	Ro-04-6790	0	0.026237806	1
73707395	rhizocarpic-acid	0	0.026981413	1
2127	N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide	0	0.15568098	1
73707418	celastrol	0	0.08344661	1
73707386	prima-1-met	0	0.021384904	1
2936384	SF-11	0	0.0056934874	1
6604928	GS-39783	0	0.022353398	1
44629744	KU-C104248	0	0.020286495	1
4680	papaverine	0	0.026316928	1
44564	lodoxamide	0	0.0033539427	1
3002120	sulbutiamine	0	0.05448505	1
3330	FCCP	0	0.23465845	1
44490269	SA-102787	0	0.003752017	1
443872	eplerenone	0	0.16911748	1
4628	oxolinic-acid	0	0.04666491	1
2176	ampiroxicam	0	0.027208077	1
25033539	PF-04691502	0	0.029433576	1
54657758	SA-1459020	0	0.013936006	1
54667012	SA-1920327	0	0.023559114	1
57662985	BMS-833923	0	0.007521049	1
1204	epibatidine	0	0.04735847	1
60187611	SA-1939838	0	0.014533782	1
107967	FK-888	0	0.11752779	1
44494782	SA-96816	0	0.010173787	1
127893	epoetin alfa	0	0.025352225	1
16773791	BG-1032	0	0.07298125	1
4098	methapyrilene	0	0.008592871	1
54746	cabergoline	0	0.15635864	1
2118	alprazolam	0	0.94643956	1
92258	phenylacetylglutamine	0	0.1335492	1
9956222	YM-201636	0	0.0042855376	1
4740	pentoxifylline	0	0.0039114	1
9860529	NU-7026	0	0.0074806237	1
16219399	glycocholic-acid	0	0.10324288	1
44187362	AS-703026	0	0.022047805	1
4171	metoprolol	0	0.26435733	1
658169	ST-4028268	0	0.06005173	1
3058754	deracoxib	0	0.020942315	1
38521	guanadrel	0	0.08276617	1
415541	U-18666A	0	0.08711051	1
135398737	clozapine	0	0.032766692	1
135412158	OM-137	0	0.058532827	1
9615346	cefepime	0	0.023603294	1
5227	SKF-91488	0	0.16054092	1
24855958	TCS-2002	0	0.019381525	1
2765	cirazoline	0	0.023444265	1
6604471	methiazole	0	0.012356975	1
131411	arbidol	0	0.042594735	1
2820696	KM-04644SC	0	0.0067403913	1
440936	arbutin	0	0.080625355	1
1794427	chlorogenic-acid	0	0.0375094	1
216454	L-778123	0	0.07025694	1
5270	SQ-22536	0	0.29339263	1
151075	nepafenac	0	0.1357672	1
770	cytarabine	1	0.20443913	1
4350931	LE-300	0	0.011693836	1
17277	methyl-dopate	0	0.0904999	1
124007	CP-93129	0	0.0066023697	1
44483163	endo-IWR-1	0	0.01627507	1
44246708	minocycline	0	0.093993954	1
3157	doxazosin	0	0.011205682	1
64139	efavirenz	0	0.9419849	1
6000	tubocurarine	0	0.00760552	1
25260757	WYE-125132	0	0.033698678	1
8616	peucedanin	0	0.012151038	1
123630	tazobactam	0	0.009904645	1
86101	epidepride	0	0.024860108	1
44828478	KUC104547N	0	0.006911437	1
16654980	buparlisib	0	0.012588209	1
33032	L-glutamic-acid	0	0.14411774	1
3735	iopanoic-acid	0	0.015536303	1
135882970	BG-1019	0	0.11205045	1
5092098	RU-28318	0	0.67132473	1
4630	oxotremorine-sesquifumarate	0	0.1524397	1
44616599	SA-427636	0	0.0037732564	1
5283393	arachidonamide	0	0.3147349	1
9903786	TPCA-1	0	0.06781211	1
446378	thapsigargin	0	0.07404558	1
1171	finasteride	1	0.1165383	1
11213558	fostamatinib	0	0.007466942	1
219271	EBPC	0	0.13796723	1
5311451	SR-142948	0	0.021187056	1
11713159	PF-562271	0	0.016096907	1
2823	vinblastine	1	0.055055093	1
9804992	givinostat	0	0.009921129	1
17928441	ABT-202	0	0.12258997	1
46196517	EVP-6124	0	0.008409709	1
53321987	bafilomycin	0	0.07290785	1
5152	salmeterol	0	0.056555245	1
72301	rotundine	0	0.019501215	1
4813	piceatannol	0	0.1341994	1
1833	5-methoxytryptamine	0	0.050938744	1
54657141	SA-1462678	0	0.0021785465	1
159594	atrasentan	0	0.06774178	1
44287635	6-nitronorepinephrine	0	0.034040246	1
327653	pifithrin-mu	0	0.13341565	1
4855	piromidic-acid	0	0.024231387	1
5281087	oxantel	0	0.056871455	1
16102146	O-2050	0	0.014751563	1
1043	ergotamine	1	0.3279958	1
94701	diprotin-a	0	0.5835425	1
5284585	loracarbef	0	0.041642394	1
